trip_id,schedule_date,departure_time,route_name,vehicle_id,passenger_count,estimated_arrival_time,staff_id,company_id,working_day,bus_type,classification,seating_capacity,ticket_no,utilization_rate,remarks,summary_id,driver_id,rejection_reason,expiry_reason,route_id
1253,2026-07-27,05:10:00,TCP,105,6,07:51:00,,3,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-56,0.4,Smooth travel,SUM-20260727-01,108,,,6
1352,2026-08-12,08:27:00,Caloocan,44,5,10:39:00,,4,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-78,0.33,Heavy traffic delayed arrival,SUM-20260812-01,108,,,15
680,2026-04-23,09:08:00,San Pablo,16,5,11:12:00,,2,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-81,0.33,On schedule,SUM-20260423-01,108,,,11
312,2026-02-20,07:30:00,Sto.Tomas,127,4,08:10:00,,2,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-83,0.27,Routine trip,SUM-20260220-01,108,,,18
130,2026-01-22,13:25:00,TCP,17,3,15:15:00,,3,THURSDAY,12 Seats - Hyundai Starex,Afternoon,12,TK-76,0.25,Heavy traffic delayed arrival,SUM-20260122-01,108,,,6
1648,2026-09-29,13:06:00,Caloocan,53,2,15:25:00,,2,TUESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-76,0.13,Heavy traffic delayed arrival,SUM-20260929-01,108,,,15
1493,2026-09-04,15:28:00,Taguig,40,2,17:08:00,,3,FRIDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-47,0.13,Smooth travel,SUM-20260904-01,108,,,21
1155,2026-07-10,05:12:00,TCP,127,2,06:01:00,,3,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-88,0.13,Clear weather,SUM-20260710-01,108,,,6
1143,2026-07-08,09:14:00,San Pablo,44,2,10:34:00,,2,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-33,0.13,On schedule,SUM-20260708-01,108,,,11
163,2026-01-27,06:30:00,Rosario,17,2,07:54:00,,2,TUESDAY,12 Seats - Hyundai Starex,Morning,12,TK-28,0.17,Routine trip,SUM-20260127-01,108,,,4
1174,2026-07-14,09:09:00,Batangas,55,15,11:41:00,,4,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-68,1.0,Heavy traffic delayed arrival,SUM-20260714-01,109,,,20
959,2026-06-09,13:12:00,Los Baños,35,15,14:31:00,,3,TUESDAY,18 Seats - Toyota Hiace Commuter,Afternoon,18,TK-91,0.83,Clear weather,SUM-20260609-01,109,,,1
853,2026-05-22,07:30:00,Los Baños,114,15,09:42:00,,4,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-75,1.0,On schedule,SUM-20260522-01,109,,,1
1196,2026-07-17,14:00:00,Robinson,102,14,16:48:00,,4,FRIDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-19,0.93,Smooth travel,SUM-20260717-01,109,,,13
194,2026-01-31,09:26:00,San Pablo,126,14,10:50:00,,3,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-47,0.93,Clear weather,SUM-20260131-01,109,,,11
19,2026-01-03,08:24:00,Robinson,109,13,09:00:00,,2,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-09,0.87,Routine trip,SUM-20260103-01,109,,,13
1399,2026-08-20,12:23:00,Los Baños,48,12,14:41:00,,3,THURSDAY,12 Seats - Hyundai Starex,Afternoon,12,TK-28,1.0,Smooth travel,SUM-20260820-01,109,,,1
1054,2026-06-24,15:23:00,Batangas,55,12,17:15:00,,2,WEDNESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-37,0.8,Heavy traffic delayed arrival,SUM-20260624-01,109,,,20
1029,2026-06-19,08:06:00,Muzon,30,12,10:44:00,,2,FRIDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-47,0.67,On schedule,SUM-20260619-01,109,,,8
427,2026-03-11,07:15:00,Taguig,34,12,09:35:00,,2,WEDNESDAY,12 Seats - Hyundai Starex,Morning,12,TK-36,1.0,Heavy traffic delayed arrival,SUM-20260311-01,109,,,21
379,2026-03-04,10:04:00,TCP,127,12,12:18:00,,4,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-88,0.8,Clear weather,SUM-20260304-01,109,,,6
454,2026-03-16,15:14:00,TCP,113,11,17:50:00,,3,MONDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-44,0.73,Smooth travel,SUM-20260316-01,109,,,6
1294,2026-08-03,09:10:00,Los Baños,17,10,11:24:00,,4,MONDAY,12 Seats - Hyundai Starex,Morning,12,TK-03,0.83,Heavy traffic delayed arrival,SUM-20260803-01,109,,,1
1095,2026-07-01,08:17:00,Bugtong Payapa,22,9,10:27:00,,3,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-05,0.6,Heavy traffic delayed arrival,SUM-20260701-01,109,,,14
1421,2026-08-24,06:30:00,Tanauan,104,8,07:30:00,,4,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-79,0.53,Clear weather,SUM-20260824-01,109,,,10
1133,2026-07-07,09:21:00,Bugtong Payapa,107,8,10:22:00,,3,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-12,0.53,Clear weather,SUM-20260707-01,109,,,14
989,2026-06-13,08:28:00,Caloocan,121,8,09:28:00,,4,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-18,0.53,Smooth travel,SUM-20260613-01,109,,,15
910,2026-06-01,10:08:00,SM Lipa,17,8,12:32:00,,2,MONDAY,12 Seats - Hyundai Starex,Morning,12,TK-29,0.67,Routine trip,SUM-20260601-01,109,,,12
390,2026-03-05,11:08:00,SM Lipa,111,8,13:02:00,,3,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-38,0.53,Routine trip,SUM-20260305-01,109,,,12
1215,2026-07-20,09:14:00,San Pablo,33,6,11:39:00,,3,MONDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-43,0.33,Smooth travel,SUM-20260720-01,109,,,11
937,2026-06-05,05:22:00,Rosario,121,6,06:49:00,,2,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-81,0.4,Routine trip,SUM-20260605-01,109,,,4
901,2026-05-30,14:20:00,Rosario,55,6,15:28:00,,2,SATURDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-96,0.4,Heavy traffic delayed arrival,SUM-20260530-01,109,,,4
789,2026-05-12,15:13:00,Cabuyao,18,6,17:13:00,,4,TUESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-05,0.4,On schedule,SUM-20260512-01,109,,,5
763,2026-05-07,08:15:00,Bugtong Payapa,47,6,10:33:00,,3,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-06,0.4,On schedule,SUM-20260507-01,109,,,14
340,2026-02-25,11:02:00,TCP,104,6,13:57:00,,4,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-31,0.4,Smooth travel,SUM-20260225-01,109,,,6
804,2026-05-14,12:05:00,Rosario,21,5,13:55:00,,4,THURSDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-33,0.33,Heavy traffic delayed arrival,SUM-20260514-01,109,,,4
531,2026-03-30,14:24:00,Sto.Tomas,127,5,15:34:00,,3,MONDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-73,0.33,On schedule,SUM-20260330-01,109,,,18
630,2026-04-14,15:15:00,Robinson,40,4,17:14:00,,4,TUESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-23,0.27,Heavy traffic delayed arrival,SUM-20260414-01,109,,,13
526,2026-03-28,12:12:00,TCP,46,4,13:16:00,,2,SATURDAY,18 Seats - Toyota Hiace Commuter,Afternoon,18,TK-33,0.22,Routine trip,SUM-20260328-01,109,,,6
78,2026-01-13,06:07:00,Cabuyao,128,4,07:28:00,,3,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-56,0.27,On schedule,SUM-20260113-01,109,,,5
1164,2026-07-11,05:11:00,Rosario,117,3,06:19:00,,2,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-91,0.2,Routine trip,SUM-20260711-01,109,,,4
631,2026-04-15,15:05:00,SM Lipa,30,3,16:53:00,,2,WEDNESDAY,18 Seats - Toyota Hiace Commuter,Afternoon,18,TK-46,0.17,On schedule,SUM-20260415-01,109,,,12
109,2026-01-19,10:05:00,Sto.Tomas,20,3,11:45:00,,3,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-74,0.2,On schedule,SUM-20260119-01,109,,,18
437,2026-03-13,11:03:00,Taguig,47,2,12:32:00,,3,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-48,0.13,Heavy traffic delayed arrival,SUM-20260313-01,109,,,21
366,2026-03-02,05:27:00,Cabuyao,122,2,07:26:00,,3,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-55,0.13,On schedule,SUM-20260302-01,109,,,5
407,2026-03-07,08:04:00,SM Lipa,43,18,09:50:00,,3,SATURDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-23,1.0,Routine trip,SUM-20260307-01,110,,,12
97,2026-01-16,11:21:00,TCP,46,17,13:16:00,,4,FRIDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-67,0.94,Clear weather,SUM-20260116-01,110,,,6
626,2026-04-14,09:20:00,Batangas,44,15,11:12:00,,2,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-09,1.0,Clear weather,SUM-20260414-01,110,,,20
908,2026-06-01,08:17:00,Batangas,18,14,09:44:00,,3,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-40,0.93,Routine trip,SUM-20260601-01,110,,,20
131,2026-01-22,08:16:00,Caloocan,21,13,10:34:00,,3,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-98,0.87,Heavy traffic delayed arrival,SUM-20260122-01,110,,,15
1256,2026-07-27,06:06:00,Cabuyao,106,11,08:39:00,,4,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-74,0.73,Heavy traffic delayed arrival,SUM-20260727-01,110,,,5
1227,2026-07-22,12:09:00,Cabuyao,118,10,14:26:00,,3,WEDNESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-15,0.67,Clear weather,SUM-20260722-01,110,,,5
844,2026-05-20,10:23:00,Plaridel,39,9,12:44:00,,3,WEDNESDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-30,0.5,Heavy traffic delayed arrival,SUM-20260520-01,110,,,2
1306,2026-08-05,10:23:00,Taguig,117,8,12:27:00,,3,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-61,0.53,Smooth travel,SUM-20260805-01,110,,,21
1158,2026-07-10,10:16:00,Plaridel,42,8,12:49:00,,3,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-44,0.53,On schedule,SUM-20260710-01,110,,,2
1037,2026-06-22,08:28:00,Muzon,119,8,09:03:00,,3,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-40,0.53,Routine trip,SUM-20260622-01,110,,,8
737,2026-05-02,12:28:00,Rosario,16,8,13:39:00,,2,SATURDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-03,0.53,On schedule,SUM-20260502-01,110,,,4
726,2026-04-30,07:14:00,TCP,124,8,09:29:00,,4,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-03,0.53,Smooth travel,SUM-20260430-01,110,,,6
487,2026-03-21,14:12:00,Cabuyao,116,8,16:21:00,,4,SATURDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-27,0.53,Routine trip,SUM-20260321-01,110,,,5
1190,2026-07-16,15:06:00,Cabuyao,37,7,16:20:00,,3,THURSDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-09,0.47,On schedule,SUM-20260716-01,110,,,5
811,2026-05-15,13:27:00,SM Lipa,110,7,14:18:00,,4,FRIDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-31,0.47,Clear weather,SUM-20260515-01,110,,,12
559,2026-04-02,12:00:00,San Pablo,21,7,13:52:00,,4,THURSDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-18,0.47,Routine trip,SUM-20260402-01,110,,,11
1587,2026-09-18,08:10:00,SM Lipa,117,5,09:46:00,,2,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-74,0.33,Routine trip,SUM-20260918-01,110,,,12
1422,2026-08-24,06:13:00,Plaridel,107,5,07:48:00,,3,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-54,0.33,On schedule,SUM-20260824-01,110,,,2
1387,2026-08-18,11:22:00,SM Lipa,118,5,13:22:00,,4,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-65,0.33,Clear weather,SUM-20260818-01,110,,,12
1354,2026-08-13,06:18:00,TCP,113,5,08:42:00,,4,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-94,0.33,Heavy traffic delayed arrival,SUM-20260813-01,110,,,6
1300,2026-08-04,06:16:00,Muzon,119,5,07:48:00,,3,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-76,0.33,Heavy traffic delayed arrival,SUM-20260804-01,110,,,8
736,2026-05-02,06:04:00,San Pablo,109,5,07:08:00,,3,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-61,0.33,On schedule,SUM-20260502-01,110,,,11
455,2026-03-17,05:03:00,SM Lipa,27,5,07:08:00,,2,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-01,0.33,Routine trip,SUM-20260317-01,110,,,12
264,2026-02-12,06:00:00,Plaridel,18,5,08:05:00,,2,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-40,0.33,Clear weather,SUM-20260212-01,110,,,2
502,2026-03-24,11:20:00,Cabuyao,36,4,13:33:00,,4,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-27,0.27,Heavy traffic delayed arrival,SUM-20260324-01,110,,,5
465,2026-03-18,07:25:00,Robinson,39,3,09:49:00,,4,WEDNESDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-22,0.17,Smooth travel,SUM-20260318-01,110,,,13
417,2026-03-10,05:28:00,Taguig,118,3,07:13:00,,2,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-17,0.2,Heavy traffic delayed arrival,SUM-20260310-01,110,,,21
250,2026-02-10,09:18:00,Plaridel,41,3,10:49:00,,3,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-59,0.2,Clear weather,SUM-20260210-01,110,,,2
412,2026-03-09,15:10:00,Batangas,46,17,16:24:00,,3,MONDAY,18 Seats - Toyota Hiace Commuter,Afternoon,18,TK-24,0.94,Heavy traffic delayed arrival,SUM-20260309-01,111,,,20
1561,2026-09-15,06:15:00,Robinson,103,15,07:38:00,,3,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-89,1.0,Routine trip,SUM-20260915-01,111,,,13
1609,2026-09-22,09:00:00,Cabuyao,116,14,11:44:00,,3,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-39,0.93,Clear weather,SUM-20260922-01,111,,,5
1590,2026-09-19,14:06:00,Bugtong Payapa,115,14,15:40:00,,3,SATURDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-69,0.93,On schedule,SUM-20260919-01,111,,,14
1420,2026-08-22,05:12:00,Robinson,16,14,06:08:00,,3,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-79,0.93,Routine trip,SUM-20260822-01,111,,,13
1088,2026-06-30,10:27:00,Muzon,128,14,12:15:00,,4,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-67,0.93,Routine trip,SUM-20260630-01,111,,,8
503,2026-03-24,11:19:00,Bugtong Payapa,110,14,13:05:00,,3,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-83,0.93,Heavy traffic delayed arrival,SUM-20260324-01,111,,,14
327,2026-02-23,14:29:00,Plaridel,30,14,16:08:00,,2,MONDAY,18 Seats - Toyota Hiace Commuter,Afternoon,18,TK-46,0.78,Heavy traffic delayed arrival,SUM-20260223-01,111,,,2
148,2026-01-24,11:20:00,Batangas,105,14,12:59:00,,3,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-19,0.93,Routine trip,SUM-20260124-01,111,,,20
1508,2026-09-07,05:16:00,Los Baños,37,13,07:33:00,,3,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-33,0.87,Smooth travel,SUM-20260907-01,111,,,1
1472,2026-09-01,12:03:00,Caloocan,47,13,14:25:00,,3,TUESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-23,0.87,On schedule,SUM-20260901-01,111,,,15
1465,2026-08-31,13:26:00,SM Lipa,46,13,15:01:00,,4,MONDAY,18 Seats - Toyota Hiace Commuter,Afternoon,18,TK-32,0.72,Clear weather,SUM-20260831-01,111,,,12
1356,2026-08-13,06:08:00,Taguig,33,13,08:04:00,,3,THURSDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-65,0.72,Clear weather,SUM-20260813-01,111,,,21
1156,2026-07-10,05:03:00,Tanauan,33,13,07:53:00,,2,FRIDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-07,0.72,Smooth travel,SUM-20260710-01,111,,,10
323,2026-02-23,10:13:00,San Pablo,108,13,12:49:00,,4,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-66,0.87,Clear weather,SUM-20260223-01,111,,,11
98,2026-01-16,10:21:00,Plaridel,20,13,11:27:00,,4,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-98,0.87,On schedule,SUM-20260116-01,111,,,2
26,2026-01-05,05:25:00,Batangas,121,13,06:31:00,,4,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-44,0.87,Heavy traffic delayed arrival,SUM-20260105-01,111,,,20
972,2026-06-11,15:12:00,Batangas,18,12,17:15:00,,3,THURSDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-94,0.8,Routine trip,SUM-20260611-01,111,,,20
540,2026-03-31,11:20:00,Los Baños,55,12,13:02:00,,3,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-35,0.8,Clear weather,SUM-20260331-01,111,,,1
522,2026-03-27,07:00:00,SM Lipa,43,12,08:00:00,,3,FRIDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-81,0.67,Smooth travel,SUM-20260327-01,111,,,12
1322,2026-08-07,10:16:00,Batangas,32,11,12:46:00,,2,FRIDAY,12 Seats - Hyundai Starex,Morning,12,TK-29,0.92,Clear weather,SUM-20260807-01,111,,,20
985,2026-06-13,08:10:00,Tanauan,18,11,10:38:00,,2,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-64,0.73,Routine trip,SUM-20260613-01,111,,,10
1605,2026-09-22,11:15:00,TCP,16,10,13:44:00,,3,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-34,0.67,Routine trip,SUM-20260922-01,111,,,6
984,2026-06-13,11:22:00,TCP,27,10,13:42:00,,2,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-96,0.67,Clear weather,SUM-20260613-01,111,,,6
887,2026-05-28,15:00:00,Caloocan,37,10,16:09:00,,4,THURSDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-23,0.67,Smooth travel,SUM-20260528-01,111,,,15
679,2026-04-23,11:15:00,TCP,122,10,12:42:00,,2,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-18,0.67,Clear weather,SUM-20260423-01,111,,,6
560,2026-04-02,13:30:00,Muzon,19,10,14:34:00,,2,THURSDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-10,0.67,Routine trip,SUM-20260402-01,111,,,8
106,2026-01-17,07:29:00,Cabuyao,115,10,08:59:00,,4,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-75,0.67,Smooth travel,SUM-20260117-01,111,,,5
1329,2026-08-08,12:20:00,Caloocan,32,9,14:40:00,,4,SATURDAY,12 Seats - Hyundai Starex,Afternoon,12,TK-57,0.75,Routine trip,SUM-20260808-01,111,,,15
1091,2026-06-30,13:30:00,SM Lipa,30,9,14:37:00,,4,TUESDAY,18 Seats - Toyota Hiace Commuter,Afternoon,18,TK-98,0.5,Routine trip,SUM-20260630-01,111,,,12
1039,2026-06-22,13:01:00,Sto.Tomas,38,9,15:04:00,,3,MONDAY,12 Seats - Hyundai Starex,Afternoon,12,TK-27,0.75,On schedule,SUM-20260622-01,111,,,18
1543,2026-09-12,06:09:00,Bugtong Payapa,107,8,07:38:00,,3,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-13,0.53,Heavy traffic delayed arrival,SUM-20260912-01,111,,,14
1361,2026-08-14,10:20:00,San Pablo,41,8,11:37:00,,2,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-27,0.53,Heavy traffic delayed arrival,SUM-20260814-01,111,,,11
795,2026-05-12,10:09:00,San Pablo,125,8,12:01:00,,4,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-25,0.53,Smooth travel,SUM-20260512-01,111,,,11
520,2026-03-27,15:15:00,Bugtong Payapa,128,8,16:50:00,,3,FRIDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-61,0.53,Smooth travel,SUM-20260327-01,111,,,14
409,2026-03-09,15:17:00,Bugtong Payapa,112,8,17:48:00,,2,MONDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-94,0.53,Heavy traffic delayed arrival,SUM-20260309-01,111,,,14
11,2026-01-02,12:14:00,Tanauan,105,8,13:16:00,,2,FRIDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-97,0.53,Routine trip,SUM-20260102-01,111,,,10
536,2026-03-30,14:14:00,Tanauan,118,7,16:47:00,,2,MONDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-93,0.47,Clear weather,SUM-20260330-01,111,,,10
709,2026-04-28,14:06:00,Muzon,101,6,16:26:00,,3,TUESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-63,0.4,Clear weather,SUM-20260428-01,111,,,8
108,2026-01-19,13:08:00,Taguig,34,6,15:25:00,,2,MONDAY,12 Seats - Hyundai Starex,Afternoon,12,TK-29,0.5,Heavy traffic delayed arrival,SUM-20260119-01,111,,,21
4,2026-01-01,09:12:00,Robinson,41,6,10:29:00,,2,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-90,0.4,Routine trip,SUM-20260101-01,111,,,13
1051,2026-06-24,08:24:00,Plaridel,114,5,09:40:00,,4,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-44,0.33,Heavy traffic delayed arrival,SUM-20260624-01,111,,,2
1007,2026-06-17,05:21:00,Rosario,48,5,06:22:00,,4,WEDNESDAY,12 Seats - Hyundai Starex,Morning,12,TK-33,0.42,Clear weather,SUM-20260617-01,111,,,4
467,2026-03-18,07:27:00,Bugtong Payapa,127,5,09:19:00,,3,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-74,0.33,Clear weather,SUM-20260318-01,111,,,14
1366,2026-08-14,13:25:00,Caloocan,47,4,15:06:00,,3,FRIDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-88,0.27,Smooth travel,SUM-20260814-01,111,,,15
1467,2026-08-31,13:05:00,Taguig,109,3,15:03:00,,3,MONDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-43,0.2,Clear weather,SUM-20260831-01,111,,,21
284,2026-02-16,08:15:00,Sto.Tomas,116,3,10:47:00,,3,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-80,0.2,Heavy traffic delayed arrival,SUM-20260216-01,111,,,18
42,2026-01-07,12:09:00,Muzon,111,3,14:01:00,,3,WEDNESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-33,0.2,Heavy traffic delayed arrival,SUM-20260107-01,111,,,8
1411,2026-08-21,13:22:00,Caloocan,115,2,14:50:00,,4,FRIDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-90,0.13,Routine trip,SUM-20260821-01,111,,,15
1036,2026-06-20,13:12:00,Robinson,106,2,14:34:00,,2,SATURDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-39,0.13,Heavy traffic delayed arrival,SUM-20260620-01,111,,,13
854,2026-05-22,12:04:00,Robinson,38,2,13:53:00,,3,FRIDAY,12 Seats - Hyundai Starex,Afternoon,12,TK-32,0.17,Smooth travel,SUM-20260522-01,111,,,13
1661,2026-09-27,17:00:00,Batangas,42,18,18:00:00,c1ae8857-78ea-4248-bc8b-eb6c2eb8dfac,3,SUNDAY,Jeep,Evening,18,TKT-1036,1.0,Clear traffic conditions; optimal asset performance.,SUM-20260925-062740,112,,,20
198,2026-02-02,08:16:00,Batangas,19,15,10:59:00,,2,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-12,1.0,Smooth travel,SUM-20260202-01,112,,,20
1417,2026-08-22,10:25:00,Batangas,120,14,12:36:00,,2,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-53,0.93,On schedule,SUM-20260822-01,112,,,20
1246,2026-07-25,13:28:00,Cabuyao,55,14,15:22:00,,4,SATURDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-08,0.93,Routine trip,SUM-20260725-01,112,,,5
771,2026-05-08,07:29:00,Batangas,42,14,09:08:00,,2,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-70,0.93,Clear weather,SUM-20260508-01,112,,,20
762,2026-05-07,15:04:00,Los Baños,42,14,17:45:00,,3,THURSDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-59,0.93,Smooth travel,SUM-20260507-01,112,,,1
513,2026-03-26,10:04:00,Sto.Tomas,37,14,11:25:00,,4,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-87,0.93,Routine trip,SUM-20260326-01,112,,,18
1444,2026-08-27,05:03:00,Los Baños,129,13,07:00:00,,2,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-53,0.87,On schedule,SUM-20260827-01,112,,,1
792,2026-05-12,14:07:00,Taguig,42,13,15:10:00,,4,TUESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-73,0.87,Heavy traffic delayed arrival,SUM-20260512-01,112,,,21
125,2026-01-21,06:21:00,Muzon,128,13,07:32:00,,4,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-73,0.87,Smooth travel,SUM-20260121-01,112,,,8
1460,2026-08-29,15:19:00,Bugtong Payapa,28,12,17:02:00,,3,SATURDAY,18 Seats - Toyota Hiace Commuter,Afternoon,18,TK-39,0.67,Clear weather,SUM-20260829-01,112,,,14
196,2026-02-02,11:09:00,SM Lipa,31,12,13:39:00,,3,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-29,0.8,Routine trip,SUM-20260202-01,112,,,12
56,2026-01-09,13:17:00,Batangas,120,12,14:58:00,,4,FRIDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-75,0.8,On schedule,SUM-20260109-01,112,,,20
400,2026-03-06,06:06:00,Plaridel,48,11,08:25:00,,4,FRIDAY,12 Seats - Hyundai Starex,Morning,12,TK-85,0.92,Clear weather,SUM-20260306-01,112,,,2
1451,2026-08-28,12:11:00,Caloocan,102,10,14:27:00,,4,FRIDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-80,0.67,Clear weather,SUM-20260828-01,112,,,15
902,2026-05-30,15:05:00,Bugtong Payapa,16,10,17:16:00,,2,SATURDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-88,0.67,Smooth travel,SUM-20260530-01,112,,,14
1073,2026-06-27,12:01:00,Taguig,27,9,14:42:00,,3,SATURDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-54,0.6,Clear weather,SUM-20260627-01,112,,,21
470,2026-03-18,12:02:00,Rosario,122,9,14:39:00,,2,WEDNESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-06,0.6,On schedule,SUM-20260318-01,112,,,4
